Mushroom Variety,Temperature (°C),Humidity %,Airflow Speed (m/s),Light Intensity (lux),Substrate Moisture Level %,Water Quality Index,Harvest Count per Cycle,Mushroom_Variety_encoded
Button,19.501883640847737,89.93635327402949,0.1960620314383851,80.26787936027638,73.44518270783568,91.8813015737145,23.69410006730264,0.0
Oyster,22.34980021247508,93.92533224016763,0.29466245813489605,115.03841303953295,67.42064260115905,83.96194659220582,19.879642197728867,3.764902653023621
Portobello,20.253644749673576,85.68299434293347,0.3889828505934268,158.69472762404146,68.38564836534303,86.05951162626054,19.562497834042368,5.1557527573244375
Shiitake,21.13235661749846,79.7235433461601,0.5721242265193912,144.76517594066434,62.35340855257217,78.66504807484498,11.767473891290598,6.122673196755839
Oyster,23.006877645801254,87.01220378454411,0.39675466921825614,117.94905942902376,68.2368115739175,82.88597656907542,17.805161836154724,3.8059378193874878
Milky,21.682249443894698,92.5989133609419,0.4242976806036607,114.45172871759297,65.9987553996431,89.52116846587435,18.3737803295163,4.284300657046619
Enoki,11.358478533372576,102.60779565108358,0.10046423909393101,30.309194952346612,77.23147750016089,88.54340938945371,29.09341867691172,1.0040855963130109
Shiitake,23.80463305102989,83.84927889835815,0.48307441787298183,169.735856313642,66.37610416215063,72.93214826889869,14.819067842820088,5.999804077825337
Button,16.8128779186356,91.59942737622575,0.2007273948504008,84.23920013125459,73.50346816625566,92.77382455909955,24.987173344929847,0.0
Enoki,12.223931409148616,90.69066963179482,0.20380936725556173,51.189878856839826,75.98046225430289,93.48942299290584,23.891041832698814,0.9042316062001404
Lion's Mane,21.810647942293425,81.12539957239574,0.6735760243600919,158.62912838551267,57.74311915116044,75.37639114771856,10.649888138327887,5.644657892119597
Shiitake,21.515389256476425,78.95665328941418,0.5186147400776792,159.0364240371107,57.7048439868536,76.37251241328595,12.534490464292306,5.566700929973185
Milky,20.767013193235165,89.69939468206016,0.39278590999100854,118.68187772985696,68.74703607516801,79.16552706923261,18.697580470571076,4.302264559840641
Button,18.557482113051503,93.52643634129866,0.19092917821210215,74.78237655442638,76.3837861339392,90.43412849520709,24.57948320786521,0.0
Shiitake,23.73588077588167,83.37008456428195,0.7338703433835779,158.28399119999517,57.14974100933117,73.7132145493883,11.160592213581833,5.66117782369114
Shiitake,21.665893137144288,85.96174283086215,0.46381509769852647,155.66333155961698,67.62001238404213,72.42948383502817,12.84625338613752,5.63524680515239
Milky,26.02064094550192,74.4946117014792,0.5491105129465134,193.40804318702888,60.2986525460824,78.25306512506556,10.334166614803081,2.8305771633606893
Lion's Mane,21.846667697893317,84.95424183833197,0.3133223598261516,114.8182517716956,64.57995938232513,87.33909012893052,19.090538229195936,4.15620179092143
Milky,26.888539119086456,72.70006073881386,0.6005325763851985,183.8390445197058,61.70717100375476,73.55499382449466,9.538987837411408,2.8926261129187876
Portobello,17.943490539115,81.29719823487625,0.39220257734227437,129.60271847757053,64.67739888386093,83.66260378921906,19.62504101210895,5.110236046798518
Shiitake,24.467614273392012,81.81692966537264,0.5023283239348082,158.6909964098153,58.200630852037044,70.92401334293751,12.639768404280824,5.695880053930452
Oyster,25.171717311834154,84.58882026230593,0.5164761328783882,133.79178306005514,70.35331246690195,75.39751901042477,15.958808957995538,4.178495167645056
Milky,27.070542677297393,68.98473870843975,0.7580913048391105,194.32086189512174,52.31929985823582,76.18086334729756,9.542567879877438,2.87389293703179
Oyster,22.762053063856712,76.54660466627199,0.5233993289816404,147.66453838949352,73.15710580047413,81.68857476878105,16.788585089529846,4.166997885475717
Button,17.734892619552163,89.67070315565941,0.2062667268356871,80.38958728829923,71.02161574963304,85.07320314647983,26.050188322629555,0.0
Button,20.103303421095188,97.15090579857942,0.09092034001990089,60.62798055447561,76.02781526687704,90.1934475384852,22.95112742112034,0.0
Enoki,10.925245873044483,101.48020075412343,0.09999224601509409,40.03535700367375,72.44825223363412,87.34121589196553,26.092847506269692,0.9579679224738545
Oyster,22.248296825854897,81.65682262089445,0.5019096101897237,146.8230792063401,73.56201372827655,79.31642320733255,17.253992091171924,4.237243146880487
Enoki,10.097857178442835,89.93797627083394,0.09324101361053606,28.88971104560565,86.62731606505216,91.8890891151143,27.035255096243933,0.9271901075973097
Button,19.715514832679958,98.43624281867882,0.10200914403606441,55.42052638095954,80.34528961056384,82.9882648663349,23.499861853898615,0.0
Shiitake,22.699431572326116,89.7236252278577,0.48807560350114854,165.49477581650976,64.1568119566652,76.72747977990952,13.004501068678413,5.7229712382835825
Oyster,23.26752019975117,89.24865109943079,0.32396319254905426,106.34491225894361,71.99598806547117,79.1550018121724,17.94957979835138,4.169008613462099
Enoki,10.767702335901854,91.04725928600554,0.2023891686709963,50.14893527745129,70.51326554868066,84.16261991055023,25.917623391124486,0.9966197937824578
Button,19.4093421528377,89.09694401441129,0.1009679349753285,55.67993232644946,77.79686552958015,80.07684305116533,22.014258057845716,0.0
Portobello,17.720133450995075,82.15871749771411,0.4284133406830727,138.78553373260482,64.41379316471863,84.25163785875175,19.405136637222995,4.62699726422745
Enoki,11.51054014009193,96.35857508626447,0.09575488283958983,42.93075885499704,72.81754711743073,86.34581324581573,24.78076226686214,1.0900522598269666
Shiitake,21.58330682494999,80.89492937535483,0.5421372942927352,173.44609602075067,55.88934331948961,75.75448524869617,12.05606571980161,5.681028459416377
Oyster,22.745421877004674,87.48508272490275,0.4726970022569401,129.68797886347429,64.17395134801876,79.10973971691435,16.43463074560825,4.2587867046211425
Shiitake,21.188499466614335,92.8579891288879,0.6121322446221424,131.9058688656014,63.16812481937566,72.11274867236718,12.138320200326804,5.767594782700846
Lion's Mane,18.85236248154185,92.60101181465879,0.21999640471808252,83.10221686836026,71.58223423110722,93.13229455539178,14.55716335066818,2.048897774271334
Milky,25.99275356819355,71.72565516761154,0.6181727639265013,197.12558707251387,58.12460696577105,72.80298545926316,10.220253586301812,2.9766987668825986
Oyster,20.853634324479586,90.47828680362487,0.41212600366694196,127.7798326195159,65.15767265221356,81.11549179814075,16.73116838759003,3.992095230767035
Enoki,12.483112577333358,87.6809802479314,0.19272448088847707,46.7259560203649,81.77413407475579,89.69898834874073,25.681540019225448,1.0785910652888626
Lion's Mane,21.719600630588204,85.14522028071731,0.3142993688145378,97.47493884844378,71.14926838366735,79.53397707290412,16.03187859161226,1.8757173941670175
Shiitake,21.02765835318481,85.80103571213031,0.6151295704669368,152.89366114824168,59.6688504580619,78.18980536833473,11.157410149982297,5.8248838062931725
Shiitake,20.561460301404527,81.28773086491391,0.6552431634355039,160.6572127555342,57.12026324559097,78.85925724684412,11.080823211816286,6.510369493313606
Lion's Mane,21.991054249227034,89.8734020483217,0.3104104891645191,84.99647054343012,74.17951851804594,93.6437907752465,15.614300572542824,2.023664691267285
Enoki,10.112174485590247,92.43433956254785,0.09822574634324092,38.08217181998803,77.06629933273105,91.94937092050932,26.921682223645803,1.0271762166275014
Enoki,11.679729994668387,97.30474942122183,0.204833291810665,49.30731557110456,78.52123423744261,88.30597195798721,26.697191796790666,0.9906244476392343
Oyster,21.80248963462592,86.87203802065562,0.31064051091875117,112.17668992341939,70.55890786423512,90.23405618185693,19.28930326186362,3.8845690324887676
Enoki,17.516113770953854,84.02504090275598,0.4685307461272729,128.45260032388768,66.41037533819858,78.35599049282592,19.425400697525482,4.963463688650332
Shiitake,24.18550234350543,85.94358455197033,0.5302354575253907,137.41684403042666,69.81466431356061,77.54794871675071,17.25161141144348,4.128824574792037
Lion's Mane,19.427090246529627,88.3947158403577,0.295904650556712,94.03617872416265,75.2503813186082,82.88390489384261,16.592282037648523,1.926228786894781
Oyster,23.240049236363994,87.24596304025077,0.47562348186448966,141.94082206056314,66.24798478254752,83.95219725845337,19.98662486610564,4.067718749957843
Button,20.251622618431565,91.0520658128227,0.2904828028338586,97.99916181084237,75.17044449274675,88.86579623744147,23.91905638724756,0.0
Shiitake,22.870384414302038,83.49827055558131,0.4969628223639897,153.1199801990216,61.74537634298245,79.74969414643472,12.713040726546609,6.268004178782444
Shiitake,22.882222840738056,82.43575952447297,0.7452877007480623,160.5818184214377,56.47537243113408,76.96512724304202,11.011136546500376,6.123386701357791
Lion's Mane,19.004234851703885,92.63696296040452,0.21306280475728204,75.09233729481903,78.16430782212092,88.42794789698617,14.268733961296114,2.075775478020818
Milky,25.610479970606583,69.41079145532144,0.8237029661629228,193.9965867911384,54.15585362336559,74.0146079200948,9.06169907682193,3.0500802749162235
Enoki,12.215204823630685,102.36369732533707,0.18952725959908961,49.14513547042187,78.79128417913789,88.74446390321386,27.449482770661664,0.9712304560331427
Shiitake,23.93881181704042,83.93801522229371,0.7174176868360679,158.7284624070151,55.9115590561963,75.02030793706999,11.008293820001168,5.717427141640413
Lion's Mane,18.819047853523454,87.27001226662244,0.20887308962459747,80.13896493415609,65.53028279653522,96.77441319326314,14.602491930915026,1.9597242710093583
Portobello,18.76526709537353,81.1612798044427,0.395584838724127,136.39327994804947,71.22862608944101,78.08611635107076,18.11158112504073,5.042482391505209
Milky,26.857541483109777,63.927822207024384,0.9444059295766668,216.6096886379957,49.64450993950441,69.9116492946778,8.550227356478933,2.9385144715808242
Lion's Mane,21.982211021837884,83.22732157350802,0.30076614456697615,90.94721393882607,67.6604843927293,106.48401649196205,16.814899608027048,2.0861097989006674
Button,18.109044982063683,90.27752708835979,0.20593691289606222,84.93017514483185,84.42497390321482,89.48970067895021,25.922465940100302,0.0
Button,18.668926895060746,91.67160307571025,0.19997337812017346,85.1427730822883,77.18220071039367,97.89831451814722,22.821629122763795,0.0
Oyster,23.99823007819196,92.96086465381606,0.3124254293628577,108.98895858635947,73.99712575186072,75.29011333871972,21.209112953848273,4.113451322525049
Shiitake,21.98635757727343,81.51400964048166,0.48714327571073396,167.19863596906364,59.76679608771854,73.88947848211912,12.538552563581158,6.32761662343164
Portobello,18.584095442351217,88.99806094982081,0.37535389632784555,144.1025659536759,62.684731340896754,84.8758322619764,19.30421690081641,4.980848663130743
Milky,26.755953624804476,63.37863575731051,0.8367596798802782,216.6665856727434,55.31603236148404,64.63128225562318,8.06082506366136,3.058183157561983
Lion's Mane,22.40852902284307,95.53911807714556,0.1918990906648942,70.69724895925597,73.71850994636878,83.24449266313724,14.69013058039134,2.1522821955825675
Milky,21.865900492504117,87.11112737679892,0.29995603172240565,97.26634075649257,67.57908619321154,84.38991481980527,16.582016155087178,1.903361174066872
Lion's Mane,20.037150319033156,88.12611490682895,0.3691851796409682,89.52711955082336,71.67770927997266,83.88271436781824,14.439050609991114,2.0781427448725425
Enoki,22.185171837342224,86.30028537698911,0.3087824368957531,105.32023438908988,67.12281136609612,90.3632657064526,16.06945949303724,2.1045746563109873
Milky,28.360521321038522,66.4103417371985,0.9592760673066459,202.74243541915703,56.81125855714567,68.92992073929233,8.13209923573401,3.1473386281805884
Button,21.890210607691586,84.09627842743227,0.30688405210142794,97.77284030253438,74.41760966616295,80.95425771111297,23.720470129799548,0.0
Milky,25.827520969828356,72.91935200168524,0.8364725437428321,193.31221761218876,51.103277115877276,74.09294301362013,8.291993872677416,3.0228023666756667
Portobello,19.50438035923738,80.46683744535427,0.2901061274417043,100.88635076254224,76.38168908806716,88.63003387764286,24.430769514185705,0.0
Button,20.433325568722,84.8919480445058,0.292168028700792,89.35050275796371,72.44039804983714,78.73162818872804,23.403651327358578,0.0
Milky,26.90573577571029,67.28418136028822,0.7757575586028537,223.82091879235776,53.136254863325306,66.36645074569853,9.271607894193822,3.106057524288702
Portobello,23.559678188979603,82.40347565489402,0.7027891073505655,181.55725226026658,57.24256257548582,77.31596214263006,11.267208933426705,5.760266422631809
Lion's Mane,20.76486302030795,84.14579956156173,0.2010975340127557,78.1576261186931,68.93477431253926,95.27226653603367,15.14647249196764,1.8523031138425314
Milky,25.84866713316721,66.29524657679988,0.5702938550203289,187.0088554957213,59.31625103431538,72.89269433933092,9.584311885896769,3.1416484473183246
Oyster,22.520087214167447,98.89138072411885,0.4164830472691128,118.5391135822026,62.34895534367713,78.00297435097993,18.301879188432334,3.9022445910173187
Lion's Mane,22.236290944809515,85.33674317599588,0.31298519478069087,100.73282482683926,69.6870593007322,86.97756173764,16.846618566383675,1.9461222226061443
Milky,25.203768213590788,67.63099032138203,0.5408455449680418,201.17944213065604,51.87284760539749,74.92663759600903,9.35048218186722,2.872716861147808
Lion's Mane,21.827502138495625,84.39457050195045,0.3036305406066683,90.63111649300035,65.61687721528885,85.26028155680817,16.552816376258566,1.9924571163888407
Shiitake,23.435992178029622,77.8691956497801,0.7007010412088521,176.29066610849495,57.413648027375906,71.486033713252,10.835558801445487,6.424452040937778
Enoki,13.093968565972753,96.06042800843598,0.1995043485263187,48.204824758786806,75.00476398333048,88.78913411248124,27.66980257511515,0.9468208516634675
Milky,26.821746423248978,66.70616492462642,0.8552337257875596,208.25597348832042,56.08751344462276,68.99923399343284,8.562504071669695,3.1096506367600285
Milky,26.849717928688488,65.21826716789627,0.7880554608210278,191.66208936947223,51.498569955547126,76.30708748151766,8.451021292012433,3.112395633910657
Button,16.881692397480265,94.43004171900948,0.1967725544727666,82.82758516367404,79.75227617369393,88.26193310079884,26.398640339633967,0.0
Shiitake,24.304047337967628,77.23335111941373,0.4972520682699262,169.31829859860935,57.93404109826828,80.57369670017123,13.793029613209185,5.416166094304982
Portobello,17.893232654989962,86.43158284739529,0.3816196041786212,133.13617571018588,63.299486175398066,84.73678658217513,18.406894122231616,5.06743723437298
Lion's Mane,21.504741901842543,85.2718259555207,0.305269958616414,97.16037267208577,63.18278712016369,84.98587256093478,16.266958038267713,2.0810578690320902
Shiitake,21.675985588379945,81.26144402191962,0.512317885486535,157.56747793547393,58.52233071872099,75.79771206325896,12.415981183597651,5.918764050906281
Button,18.326365193263072,97.94976336289587,0.18731006940892428,81.80286248012976,78.59898622603976,88.04720026317385,26.56525081944322,0.0
Enoki,10.69869875374471,96.32013992613967,0.10319779282750673,41.310006269238905,81.4968410151601,88.082417018297,29.292577846763635,0.9945191170178009
Portobello,17.524646754356265,84.91648744814367,0.34587686000456797,136.3959386275052,70.08392191336912,87.50723849531558,18.498927767153464,4.858750244189208
Shiitake,24.314046334876057,86.51683247522962,0.6409033108418911,163.10254579470126,52.59592883386591,74.89262053126562,10.731398102229305,6.107676152661793
Shiitake,19.27176415734301,84.89076551183595,0.5491284152789865,163.02654579864318,58.93596766928138,72.67079324295779,11.67344070114201,6.062364728589999
Milky,26.60570110714962,75.23199812820202,0.6074453866386206,172.6066666653392,60.619933375980935,75.18207556814065,10.45948241423381,3.17080176437568
Oyster,22.588394873581265,85.4602277919187,0.42824192749355183,117.18557629233709,70.4044693787092,78.43036455703667,19.287027350029234,4.0402095328563385
Portobello,15.954905280722281,85.80436257757877,0.47378546719645365,131.66255416785427,62.86935843122476,83.37724433934184,20.666259684096563,5.590239920740166
Shiitake,22.964834687727013,88.2449818738423,0.7288136625599381,174.71522384440814,56.020442390567624,70.70008843624773,10.857292545006654,5.550352566327963
Milky,26.460050674566197,67.2833930851033,0.7688811986764157,206.12537858625547,53.335442679335664,73.77179698578352,8.933763845079092,3.2126808329209617
Button,19.98988435714096,92.28245964949325,0.1020491266646804,56.83566547871453,78.88265789666661,90.41681011280838,23.49279222469409,0.0
Portobello,17.86330851025373,85.90913121926741,0.5139109554840026,128.81426915002666,66.99808604778849,75.88863750021667,18.853960677300844,4.789524151095241
Milky,12.95860499802299,96.98654819236373,0.1964579023833455,49.79204834973898,80.20809182400367,94.35097537540085,27.435605351501714,1.0552796572644743
Lion's Mane,20.43357051509984,88.9028135192392,0.3759692921052143,83.9847506213402,69.52111340800965,83.2729833816757,14.875619320753499,1.9640307334299176
Portobello,18.61465027346832,86.51404554136091,0.5181254050844795,134.3940755999866,63.76802345685341,82.86816103374639,20.537516091616595,4.81741469145634
Shiitake,23.318543480786964,86.81490861878895,0.6759591917824155,161.27870039578045,57.68509921719897,78.86902117692772,10.204214368281614,6.436090245262484
Enoki,9.659900624449866,98.35597367374798,0.09914414402379233,40.34141096550901,76.39675303595455,90.53215824244529,27.318786255103365,0.9949703447310896
Shiitake,25.34227721600572,76.41004258591619,0.5045364751735635,145.82377737260765,55.809152946484275,76.37174066903862,13.113338932049396,6.378449697240715
Shiitake,23.19203622615669,83.0424215525187,0.5023787401248035,154.88009581970422,61.311041534565604,77.66657829462369,12.72428537071575,5.706214448665616
Milky,27.286528708727296,69.14136837932612,0.9676737758748377,183.83273263529128,53.313277358941704,73.20868894753531,7.831901629651505,2.760501029771428
Button,18.403940665136957,88.78141173540844,0.11165287146764916,52.13375290793964,73.74655470970396,97.4581949353959,26.95514536662271,0.0
Milky,26.50947806432917,72.24568831354424,0.6972965952826498,185.8017468654243,56.146971369523776,64.64326192597355,8.761238839958756,2.9918488738445026
Shiitake,21.999533766681914,90.5250310996479,0.6559489693069619,154.27164515148607,62.676032120705855,78.36635955113056,11.700414751728013,5.67611751146854
Button,20.48607858802873,93.56289618330752,0.398727518662953,114.80517442444871,62.661088200179385,87.32321079403195,18.42462818932836,4.219435510076459
Oyster,24.29425764564525,86.23519942652155,0.326798656859681,107.84922650711499,72.81543839823252,88.55370385739373,19.00595292791932,3.7773553887045876
Milky,24.83605047730948,72.0234569767213,0.5636595727465742,193.16073739927123,56.68312255462935,81.46889049542975,10.259968977584778,3.2937056119191253
Enoki,10.967309535239613,97.79731998532948,0.09992185821324732,37.847042507257356,71.28689955050385,90.98831416251339,27.751881554080246,1.0064023899300296
Enoki,11.434831448578509,92.16710211751666,0.090463890001556,29.697338435551263,76.02559193647407,93.24128887924576,29.050415409736964,1.0559270704667976
Lion's Mane,20.570508709005892,87.84106732887895,0.18385953874944386,84.42787547069966,76.38930048879065,84.05641939317951,14.66609823709704,2.0876521805261135
Oyster,22.44748098671322,87.67382501759558,0.4619139485466095,141.2622487442411,69.23968476472938,74.20750089889253,16.826699051367125,4.143183428097113
Shiitake,21.3713633446856,88.0460925027987,0.587618421624157,137.07958138825984,61.602188868950854,77.6778977308756,12.019269273259392,6.326282095559686
Lion's Mane,19.2464063134124,82.4547643446634,0.1923975046054905,85.39031499104865,75.81696020776151,84.01412979823597,13.903736284663971,1.9590764297294516
Lion's Mane,22.29928602715029,86.01619553508549,0.3033850644894478,94.15276911323596,74.05121755920874,85.49991975389413,15.212774866199643,2.052127737221621
Oyster,18.640013184097782,89.33602940617648,0.1978107772658799,78.7583558469601,79.82546625919879,90.06443778508753,25.19547148999077,0.0
Enoki,10.662087947369002,96.09981623826921,0.09262046333943676,42.98646872565698,75.92500879754328,94.43557114521121,28.773866348296178,0.8456700285213398
Shiitake,20.732899374987916,95.20462388520913,0.38579743558329416,81.45957529827831,67.60157021373162,86.98071780769982,14.934574768379672,1.9049669709990957
Portobello,17.79661138543984,96.24662020586543,0.20849888646220893,74.31095927115932,81.81157714260542,95.14241414287265,24.648076737303274,0.0
Button,11.242379421494391,98.5935753710879,0.08791746362816194,30.569256502176543,83.77722248558823,105.97249428605376,28.99379131080876,1.0110820789751938
Milky,27.48053414003984,75.78513770720934,0.8932596202295954,213.8127811699472,55.370676397447994,68.5327638111001,8.318993646052867,3.0020967935429526
Lion's Mane,23.652720509831592,84.65628720428957,0.30782198045552794,95.02318589293832,66.2247180264212,90.62466200180458,15.788550166659,2.0525719805887057
Shiitake,21.194541852898286,78.39361413242764,0.5098705005103045,155.7906770315185,62.579473862918945,80.87151777703141,12.942924571437345,6.6237470095400415
Lion's Mane,23.62859488128399,96.41283546214957,0.28649424967095366,93.52082664190749,64.50284632843857,81.9413800510045,16.857940189537732,2.027685870707053
Shiitake,22.54872000316021,84.5909479297336,0.6193375467921395,150.55724222081037,61.244101541951835,74.06475896169286,12.709410079193361,5.889947904677858
Lion's Mane,18.785876130306534,75.12605779509705,0.3151972058103952,91.64085753666582,70.67563326136246,88.65147181359889,16.82810469086709,1.9560034645864417
Shiitake,23.98409561898997,78.10017318191449,0.6715109871438321,164.81582699093178,53.80773041774797,75.1516085243755,10.57502963513675,6.2358894692700835
Shiitake,20.754007168018163,77.00868279052435,0.5073705865114372,152.64436258607716,64.96138387092437,77.17475110440574,11.884747924098074,6.566724852384642
Portobello,17.619153438148704,77.10360189420587,0.36439793525754166,138.3338626591813,71.59064841186104,75.14418895435222,20.756900351988328,5.2717344750081745
Enoki,10.648720364504568,97.43657831011939,0.09971891593935764,29.859558321047086,79.93100884434728,94.83748957850254,30.21384296588193,0.9935900879573923
Button,18.062613260415258,96.99105728335687,0.09843740100079179,60.937166824354996,75.17837258207278,88.557654335273,22.679659480076797,0.0
Lion's Mane,23.565386115314613,84.48434053397742,0.2943319581905797,95.75921792156346,76.05540869223094,79.69310782964237,16.220788679536433,2.208727216179363
Enoki,10.971498504810187,99.4595317823134,0.09713611993818178,38.31175547262658,76.03437661363081,93.48236701363464,26.62350962772132,1.0557309515867856
Portobello,16.887800518611357,81.25960938396416,0.48014563928876974,126.40688596180074,66.32626122820598,82.58832220092535,19.140274910056917,4.693690702580929
Button,17.713923806925507,97.13154713535074,0.19799649508632905,80.63728648643621,75.14284776314139,83.76645752647312,27.196862417022228,0.0
Lion's Mane,19.365833734678173,90.56530039794768,0.19924071581102082,78.05842243562432,74.02720869784557,93.55989899827273,14.69415233384775,1.855164407177927
Lion's Mane,20.125104656137474,85.611519928719,0.1952245520766497,72.15291673929833,73.56441436888824,87.49812106179932,15.463538597128629,2.0119769981540747
Oyster,21.920436005955377,77.47209308319253,0.4953122856867378,142.85841241520814,67.05366197102336,84.43611957812044,17.293579103757164,4.131900965871178
Portobello,18.058213735214466,83.62574690488546,0.38272803214536366,136.54830377316594,65.9721136562982,82.02108687622159,19.373709427246226,4.954862427278565
Lion's Mane,20.51855421107587,90.81473835844825,0.19845011397712436,79.41983027948054,69.63451402431426,89.4202660968517,14.11396020494959,2.074725255637566
Oyster,20.95202791651973,89.78275919622854,0.4053486606990083,116.708102627157,62.39396769273378,84.22645727906766,17.931746951779303,3.9219758621157212
Lion's Mane,21.852579159857008,85.23432372449301,0.280670823084523,88.27583329293796,77.98563839284292,80.86489233899862,14.696799289712715,1.9691237922288942
Shiitake,25.71613216861631,76.21978395308115,0.5750950763314401,208.67732568341376,57.70536332616638,72.45507496311585,10.323093006068264,3.1287087338318944
Enoki,11.03778771265361,93.98251641586938,0.20407169281435308,48.96901690279743,80.40415382014226,92.98389914091543,28.498249393060725,0.9944220161434034
Lion's Mane,20.024348108080098,85.93047008519807,0.4090121567083144,87.6375165291829,62.48655516212473,86.0363356080974,14.812178000842259,1.9271449815669137
Oyster,22.578674379890337,86.57515100603328,0.49946570599335116,145.29376770524902,71.85778022992716,85.25764835984401,16.017557500252558,4.003199754025938
Milky,27.484885532690313,65.67541902492489,0.9195769230720511,229.1024967098102,52.331136099149646,67.54532311586364,7.9870113718729865,2.902368695294969
Milky,28.291341773412814,64.56247375784451,0.9489477038102484,213.5101496193856,54.37196002467174,69.10143168781981,7.748070078301436,3.219298924630248
Lion's Mane,16.644191951178104,85.90490148721682,0.5231588443085753,118.517873213009,58.50129811192273,83.93195004128006,20.84424201010596,5.244997665699459
Oyster,25.633845843417735,90.07292969767823,0.307518736302108,112.95068249916731,70.19664371437312,83.6859185540645,19.992300108327235,4.029199182862528
Milky,27.32351381833307,73.20950542246209,0.8255708588154438,207.0842870049974,54.99401327845461,66.76387070656536,8.951685959700404,3.0473890377579944
Lion's Mane,21.72722501189354,86.14074965392524,0.3004137952743533,99.4018094883224,69.31443964723893,90.61209625443628,15.408818652324982,1.9254782716272396
Lion's Mane,19.7009247524598,85.54507619507429,0.2846877379903453,96.49048104237933,73.62451085338598,90.68355753628587,22.288561720666042,0.0
Oyster,22.731089929264968,93.31998015126162,0.41186210798715484,113.98734537219735,62.88719529524687,80.14706183417543,17.45690594896025,4.305755767142061
Shiitake,18.982936204235582,87.78765634355005,0.5612308987521465,142.790613844117,53.970799899393846,75.85868771848043,12.906438990923528,6.079447272739434
Milky,28.13147814922851,70.3641626836368,0.8813899663261037,208.21564124624615,56.87729439505462,69.10783665420135,9.282329318529603,3.032518691640674
Shiitake,21.445210386526483,91.09745192570664,0.6127850273964995,155.29931834985794,61.70274135196562,71.50643513496011,11.990317182878622,5.904872806254695
Portobello,17.781166533649838,89.43606461952601,0.5095937631399547,123.35443060933859,65.80341104878656,90.34258564699218,19.543047442856434,5.064934436664365
Portobello,18.275866098760673,87.56457489765384,0.3922552097817391,134.6791011074777,68.43436291518753,75.74405073474622,19.588092288557412,5.180645774548113
Button,20.319022769402714,84.37214172530412,0.29082130421037267,102.97578661942364,85.30548676181286,84.53490068241204,23.52421333014636,0.0
Lion's Mane,20.0657787176048,94.49139686174004,0.2076457903969894,80.70563766268855,77.90176379322831,91.93258629924597,15.603375275757985,1.9836951088253254
Enoki,10.97576333869001,95.82860584646156,0.09683420723393424,37.4328027126927,73.67389239372137,92.19571688055804,29.142347317246614,0.8848469407414778
Shiitake,22.867189439412083,85.79555286288054,0.5355916395060598,169.50004416410124,64.65536735266855,79.6452163429562,13.770055005374855,6.212947796558179
Enoki,10.810294745087853,93.39817696318764,0.09798808576661104,30.73463433954387,78.78108733551454,99.84529909893887,29.534426060115663,1.011220106019647
Lion's Mane,18.439468875711732,88.32901812513484,0.3923484509190798,82.31904194576684,69.91827893940037,86.32298951363235,15.123696936589788,2.061048530151071
Shiitake,24.020374341969774,84.44199594894312,0.6724005113810869,179.62587852175585,55.39270280527834,77.89327687906088,11.5209654493591,5.947604461573571
Button,18.747053255888883,92.16146263091211,0.09738157233661553,62.195016979862736,79.35245196291737,91.06573459594293,22.60759577267982,0.0
Lion's Mane,19.18559013620433,88.72425737349369,0.2017214540866227,82.07833131074005,73.52121592055768,86.50853789117909,15.075260693813515,1.9625213810440427
Milky,28.17308361735652,75.40464208884782,0.8126953747255171,202.5192526200926,47.79683845494844,81.81838025118446,9.6439358060572,3.113870387159409
Oyster,22.451599886665207,85.54373935169308,0.41158250774285016,124.87641398821144,68.72014974369876,81.85378312015048,18.42765764120468,4.158078322037201
Shiitake,23.026293338964106,89.71974957352552,0.5229427631140063,144.58632322735247,60.765046375059015,69.85218843092383,12.584766587365495,5.888591361200433
Lion's Mane,20.253674050941946,80.76573318773434,0.5704233563635,153.9783114123356,59.19219172694211,75.342582044248,11.1828518829046,6.201318497533131
Lion's Mane,20.372226431768347,83.89672571742722,0.3971642852597303,92.73558186107596,73.50234793182644,83.1001138930852,15.5249345137326,2.072432891403073
Enoki,9.894253061051149,97.17893351470981,0.09464060819963635,40.36581031891651,80.04281730686499,91.81798800132943,29.426319972214223,1.090370968971129
Milky,24.749614331656066,74.85838973584475,0.6053931058080086,198.66030889852635,53.33898908318249,77.43032571647149,10.064946085146545,3.1601938840104014
Button,19.856780620008617,89.81050017599974,0.3203965783999247,99.77645621620208,72.63277192487892,79.03533357827851,23.59000504752179,0.0
Button,18.87023953106926,98.8222663908243,0.09789111567806186,59.59606772452562,77.93500988013803,86.45580793459241,24.283038078899484,0.0
Button,19.988630199143138,98.47725677799261,0.10185389928753077,63.8025992007805,85.08593217092994,80.82793751093647,25.822820190822068,0.0
Oyster,21.64811532006665,81.85511872985202,0.7222590878894651,160.73656312035857,57.82285219516136,75.58649474752842,10.406037963776944,5.89832500843749
Lion's Mane,20.75452116202746,86.95659890807264,0.317483301757395,101.42984038743279,72.45835003524112,83.67549768857307,15.98213294582549,1.9126235907252498
Oyster,22.823458071689213,85.7407266099753,0.4817137733088076,149.07655066818535,61.17968406902943,81.63703341350995,17.107323321764,4.243764170454787
Enoki,12.28626349715109,94.13524993452774,0.19113433266492083,48.067214657791006,76.84438317456626,87.7380345868762,28.70115193811626,1.0067778884519964
Shiitake,21.72641521263816,77.72708329089637,0.4669691565584077,167.8921120304336,62.37315669976224,76.81694123806446,12.465083393189468,5.560949069008678
